# lift_mm  alphaK_in  alphaK_ex
0.0	0.0	0.0
1.0	0.013976761	0.013976761
2.0	0.023569464	0.023569464
3.0	0.03308843	0.03308843
4.0	0.044033245	0.044033245
5.0	0.05908233	0.05908233
6.0	0.075037616	0.075037616
7.0	0.090127982	0.090127982
8.0	0.103554792	0.103554792
9.0	0.112756654	0.112756654
10.0	0.115586263	0.115586263
