# lift_mm  alphaK_in  alphaK_ex
0.0	0.0	0.0
1.0	0.012432841	0.012432841
2.0	0.02206704	0.02206704
3.0	0.031684116	0.031684116
4.0	0.038456888	0.038456888
5.0	0.047098011	0.047098011
6.0	0.055272046	0.055272046
7.0	0.058853052	0.058853052
8.0	0.059164443	0.059164443
9.0	0.059475835	0.059475835
10.0	0.059475835	0.059475835
