Temperatur_K,Druck_bar,Lambda,Phi,EGR_Rate,Zuendverzug_s
800.0,50.0,0.8,1.25,0.09999999999999999,5.9002804472822264e-18
800.0,50.0,0.8,1.25,0.19999999999999998,4.4440527479849346e-18
800.0,50.0,0.8,1.25,0.3,3.8954648245095954e-18
800.0,50.0,0.8,1.25,0.39999999999999997,3.659129354036516e-18
800.0,50.0,0.8,1.25,0.49999999999999994,3.600085310286027e-18
800.0,50.0,0.8,1.25,0.6,3.689451455125977e-18
800.0,50.0,1.2666666666666666,0.7894736842105263,0.0,0.00047638961039022266
800.0,50.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,7.395833382248135e-18
800.0,50.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,5.563556544261898e-18
800.0,50.0,1.2666666666666666,0.7894736842105263,0.3,4.870787570032652e-18
800.0,50.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,4.569743895230125e-18
800.0,50.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,4.490642903869932e-18
800.0,50.0,1.2666666666666666,0.7894736842105263,0.6,4.596702903831415e-18
800.0,50.0,1.7333333333333334,0.5769230769230769,0.0,0.000615279128439337
800.0,50.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,8.6361677542386e-18
800.0,50.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,6.49282049771298e-18
800.0,50.0,1.7333333333333334,0.5769230769230769,0.3,5.681064768665804e-18
800.0,50.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,5.3269025621287105e-18
800.0,50.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,5.2317428395150575e-18
800.0,50.0,1.7333333333333334,0.5769230769230769,0.6,5.352317547796736e-18
800.0,50.0,2.2,0.45454545454545453,0.0,0.0008733128990341133
800.0,50.0,2.2,0.45454545454545453,0.09999999999999999,9.719487411418235e-18
800.0,50.0,2.2,0.45454545454545453,0.19999999999999998,7.304811743627797e-18
800.0,50.0,2.2,0.45454545454545453,0.3,6.389399209563165e-18
800.0,50.0,2.2,0.45454545454545453,0.39999999999999997,5.989091963297405e-18
800.0,50.0,2.2,0.45454545454545453,0.49999999999999994,5.8801694352762145e-18
800.0,50.0,2.2,0.45454545454545453,0.6,6.013728350932849e-18
800.0,50.0,2.666666666666667,0.37499999999999994,0.0,0.00129703749128439
800.0,50.0,2.666666666666667,0.37499999999999994,0.09999999999999999,1.0693618545753382e-17
800.0,50.0,2.666666666666667,0.37499999999999994,0.19999999999999998,8.035162176593729e-18
800.0,50.0,2.666666666666667,0.37499999999999994,0.3,7.02668823931706e-18
800.0,50.0,2.666666666666667,0.37499999999999994,0.39999999999999997,6.5850249948844945e-18
800.0,50.0,2.666666666666667,0.37499999999999994,0.49999999999999994,6.4638728357151374e-18
800.0,50.0,2.666666666666667,0.37499999999999994,0.6,6.6092778898434955e-18
800.0,50.0,3.1333333333333337,0.3191489361702127,0.0,0.0019099266247719967
800.0,50.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,1.1586134802575092e-17
800.0,50.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,8.704446438371706e-18
800.0,50.0,3.1333333333333337,0.3191489361702127,0.3,7.610799758628968e-18
800.0,50.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,7.131331279759302e-18
800.0,50.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,6.999065043635143e-18
800.0,50.0,3.1333333333333337,0.3191489361702127,0.6,7.155430089906171e-18
800.0,50.0,3.5999999999999996,0.2777777777777778,0.0,0.0027184142069124665
800.0,50.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.241465109154508e-17
800.0,50.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,9.32582137898861e-18
800.0,50.0,3.5999999999999996,0.2777777777777778,0.3,8.15317105912397e-18
800.0,50.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,7.638665947670002e-18
800.0,50.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,7.496143737534306e-18
800.0,50.0,3.5999999999999996,0.2777777777777778,0.6,7.662754421087443e-18
800.0,50.0,4.066666666666666,0.24590163934426232,0.0,0.0037144931240661234
800.0,50.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.3191232079914308e-17
800.0,50.0,4.066666666666666,0.24590163934426232,0.19999999999999998,9.908304647472238e-18
800.0,50.0,4.066666666666666,0.24590163934426232,0.3,8.661646706760013e-18
800.0,50.0,4.066666666666666,0.24590163934426232,0.39999999999999997,8.114342185199796e-18
800.0,50.0,4.066666666666666,0.24590163934426232,0.49999999999999994,7.962250334077302e-18
800.0,50.0,4.066666666666666,0.24590163934426232,0.6,8.138515273946206e-18
800.0,50.0,4.533333333333333,0.22058823529411764,0.0,0.00488755706673296
800.0,50.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.392456986220826e-17
800.0,50.0,4.533333333333333,0.22058823529411764,0.19999999999999998,1.045839651100678e-17
800.0,50.0,4.533333333333333,0.22058823529411764,0.3,9.141884325789538e-18
800.0,50.0,4.533333333333333,0.22058823529411764,0.39999999999999997,8.563637120811039e-18
800.0,50.0,4.533333333333333,0.22058823529411764,0.49999999999999994,8.402540677155536e-18
800.0,50.0,4.533333333333333,0.22058823529411764,0.6,
800.0,50.0,5.0,0.2,0.0,0.0062258146853407595
800.0,50.0,5.0,0.2,0.09999999999999999,1.4621172590078963e-17
800.0,50.0,5.0,0.2,0.19999999999999998,1.0980965994654452e-17
800.0,50.0,5.0,0.2,0.3,9.598123482197246e-18
800.0,50.0,5.0,0.2,0.39999999999999997,8.990506791908482e-18
800.0,50.0,5.0,0.2,0.49999999999999994,8.820881434414176e-18
800.0,50.0,5.0,0.2,0.6,
800.0,70.0,0.8,1.25,0.0,0.0002819298547235179
800.0,70.0,0.8,1.25,0.09999999999999999,4.986647124112048e-18
800.0,70.0,0.8,1.25,0.19999999999999998,3.755910088197424e-18
800.0,70.0,0.8,1.25,0.3,3.292268670579559e-18
800.0,70.0,0.8,1.25,0.39999999999999997,3.0925287421659696e-18
800.0,70.0,0.8,1.25,0.49999999999999994,3.042627417373868e-18
800.0,70.0,0.8,1.25,0.6,3.1181555949140357e-18
800.0,70.0,1.2666666666666666,0.7894736842105263,0.0,0.0003405896093864341
800.0,70.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,6.2506200502702066e-18
800.0,70.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,4.702063484805625e-18
800.0,70.0,1.2666666666666666,0.7894736842105263,0.3,4.116566838691868e-18
800.0,70.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,3.862138496073403e-18
800.0,70.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,3.7952859566720945e-18
800.0,70.0,1.2666666666666666,0.7894736842105263,0.6,3.884923016896047e-18
800.0,70.0,1.7333333333333334,0.5769230769230769,0.0,0.0004344924159895369
800.0,70.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,7.29889392204397e-18
800.0,70.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,5.4874348688306504e-18
800.0,70.0,1.7333333333333334,0.5769230769230769,0.3,4.801376060626179e-18
800.0,70.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,4.5020543649073165e-18
800.0,70.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,4.421629720461602e-18
800.0,70.0,1.7333333333333334,0.5769230769230769,0.6,4.5235339481785125e-18
800.0,70.0,2.2,0.45454545454545453,0.0,0.0006118217521873526
800.0,70.0,2.2,0.45454545454545453,0.09999999999999999,8.214466139540379e-18
800.0,70.0,2.2,0.45454545454545453,0.19999999999999998,6.173692725117868e-18
800.0,70.0,2.2,0.45454545454545453,0.3,5.400027927121331e-18
800.0,70.0,2.2,0.45454545454545453,0.39999999999999997,5.061706554741166e-18
800.0,70.0,2.2,0.45454545454545453,0.49999999999999994,4.96965021674827e-18
800.0,70.0,2.2,0.45454545454545453,0.6,5.082528102572402e-18
800.0,70.0,2.666666666666667,0.37499999999999994,0.0,0.0009102981028169267
800.0,70.0,2.666666666666667,0.37499999999999994,0.09999999999999999,9.037757212387244e-18
800.0,70.0,2.666666666666667,0.37499999999999994,0.19999999999999998,6.790951500981838e-18
800.0,70.0,2.666666666666667,0.37499999999999994,0.3,5.938635462109642e-18
800.0,70.0,2.666666666666667,0.37499999999999994,0.39999999999999997,5.565361891920259e-18
800.0,70.0,2.666666666666667,0.37499999999999994,0.49999999999999994,5.46296962912873e-18
800.0,70.0,2.666666666666667,0.37499999999999994,0.6,5.585859329284343e-18
800.0,70.0,3.1333333333333337,0.3191489361702127,0.0,0.001351186238268889
800.0,70.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,9.79207112425448e-18
800.0,70.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,7.356599942446332e-18
800.0,70.0,3.1333333333333337,0.3191489361702127,0.3,6.432299797892038e-18
800.0,70.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,6.02707497296713e-18
800.0,70.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,5.915289600749872e-18
800.0,70.0,3.1333333333333337,0.3191489361702127,0.6,6.047442184896652e-18
800.0,70.0,3.5999999999999996,0.2777777777777778,0.0,0.0019424659890248425
800.0,70.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.0492295190989347e-17
800.0,70.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,7.881757617290385e-18
800.0,70.0,3.5999999999999996,0.2777777777777778,0.3,6.890687210148029e-18
800.0,70.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,6.455851026123138e-18
800.0,70.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,6.335397773833641e-18
800.0,70.0,3.5999999999999996,0.2777777777777778,0.6,6.476209501921803e-18
800.0,70.0,4.066666666666666,0.24590163934426232,0.0,0.002681314831576893
800.0,70.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.1148625917450878e-17
800.0,70.0,4.066666666666666,0.24590163934426232,0.19999999999999998,8.374045829957495e-18
800.0,70.0,4.066666666666666,0.24590163934426232,0.3,7.320427567173469e-18
800.0,70.0,4.066666666666666,0.24590163934426232,0.39999999999999997,6.857870822144697e-18
800.0,70.0,4.066666666666666,0.24590163934426232,0.49999999999999994,6.7293297470589846e-18
800.0,70.0,4.066666666666666,0.24590163934426232,0.6,6.8783008109486545e-18
800.0,70.0,4.533333333333333,0.22058823529411764,0.0,0.0035597842253176767
800.0,70.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.1768409464309785e-17
800.0,70.0,4.533333333333333,0.22058823529411764,0.19999999999999998,8.838958308915252e-18
800.0,70.0,4.533333333333333,0.22058823529411764,0.3,7.726302434176964e-18
800.0,70.0,4.533333333333333,0.22058823529411764,0.39999999999999997,7.237594348604512e-18
800.0,70.0,4.533333333333333,0.22058823529411764,0.49999999999999994,7.101443003827433e-18
800.0,70.0,4.533333333333333,0.22058823529411764,0.6,
800.0,70.0,5.0,0.2,0.0,0.004570187648438398
800.0,70.0,5.0,0.2,0.09999999999999999,1.2357146223625204e-17
800.0,70.0,5.0,0.2,0.19999999999999998,9.280610131411367e-18
800.0,70.0,5.0,0.2,0.3,8.111894898388688e-18
800.0,70.0,5.0,0.2,0.39999999999999997,7.598365067347078e-18
800.0,70.0,5.0,0.2,0.49999999999999994,7.455005474750923e-18
800.0,70.0,5.0,0.2,0.6,
800.0,90.0,0.8,1.25,0.0,0.0002228849786638927
800.0,90.0,0.8,1.25,0.09999999999999999,4.3978093888119734e-18
800.0,90.0,0.8,1.25,0.19999999999999998,3.312401346696352e-18
800.0,90.0,0.8,1.25,0.3,2.9035080505209153e-18
800.0,90.0,0.8,1.25,0.39999999999999997,2.7273539913635145e-18
800.0,90.0,0.8,1.25,0.49999999999999994,2.68334515953266e-18
800.0,90.0,0.8,1.25,0.6,2.749954751115733e-18
800.0,90.0,1.2666666666666666,0.7894736842105263,0.0,0.00026774253392634645
800.0,90.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,5.5125287309896724e-18
800.0,90.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,4.146830209877807e-18
800.0,90.0,1.2666666666666666,0.7894736842105263,0.3,3.630470703518009e-18
800.0,90.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,3.4060859964997446e-18
800.0,90.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,3.347127598576741e-18
800.0,90.0,1.2666666666666666,0.7894736842105263,0.6,3.4261800551125735e-18
800.0,90.0,1.7333333333333334,0.5769230769230769,0.0,0.000340650531232295
800.0,90.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,6.437019387856402e-18
800.0,90.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,4.839462666196747e-18
800.0,90.0,1.7333333333333334,0.5769230769230769,0.3,4.234415669105284e-18
800.0,90.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,3.970438746145865e-18
800.0,90.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,3.899510876651147e-18
800.0,90.0,1.7333333333333334,0.5769230769230769,0.6,3.9893819580128275e-18
800.0,90.0,2.2,0.45454545454545453,0.0,0.0004797836281124234
800.0,90.0,2.2,0.45454545454545453,0.09999999999999999,7.244478186128215e-18
800.0,90.0,2.2,0.45454545454545453,0.19999999999999998,5.444685207196841e-18
800.0,90.0,2.2,0.45454545454545453,0.3,4.762376989322222e-18
800.0,90.0,2.2,0.45454545454545453,0.39999999999999997,4.464005584476891e-18
800.0,90.0,2.2,0.45454545454545453,0.49999999999999994,4.382819525498055e-18
800.0,90.0,2.2,0.45454545454545453,0.6,4.482368463634519e-18
800.0,90.0,2.666666666666667,0.37499999999999994,0.0,0.0007173556185967885
800.0,90.0,2.666666666666667,0.37499999999999994,0.09999999999999999,7.97055266458567e-18
800.0,90.0,2.666666666666667,0.37499999999999994,0.19999999999999998,5.9890562790329164e-18
800.0,90.0,2.666666666666667,0.37499999999999994,0.3,5.2373841866037526e-18
800.0,90.0,2.666666666666667,0.37499999999999994,0.39999999999999997,4.9081878406989775e-18
800.0,90.0,2.666666666666667,0.37499999999999994,0.49999999999999994,4.817886352857793e-18
800.0,90.0,2.666666666666667,0.37499999999999994,0.6,4.9262648812921415e-18
800.0,90.0,3.1333333333333337,0.3191489361702127,0.0,0.0010725573345308078
800.0,90.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,8.635795005011335e-18
800.0,90.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,6.487911314235024e-18
800.0,90.0,3.1333333333333337,0.3191489361702127,0.3,5.6727552078111205e-18
800.0,90.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,5.315380503870789e-18
800.0,90.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,5.216795072170238e-18
800.0,90.0,3.1333333333333337,0.3191489361702127,0.6,5.333342696425878e-18
800.0,90.0,3.5999999999999996,0.2777777777777778,0.0,0.0015531963636087518
800.0,90.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,9.253334585878921e-18
800.0,90.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,6.95105684981312e-18
800.0,90.0,3.5999999999999996,0.2777777777777778,0.3,6.077014906795052e-18
800.0,90.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,5.693525438800991e-18
800.0,90.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,5.587295655412014e-18
800.0,90.0,3.5999999999999996,0.2777777777777778,0.6,5.711479926812857e-18
800.0,90.0,4.066666666666666,0.24590163934426232,0.0,0.0021586241409314506
800.0,90.0,4.066666666666666,0.24590163934426232,0.09999999999999999,9.832163879221443e-18
800.0,90.0,4.066666666666666,0.24590163934426232,0.19999999999999998,7.385214244508338e-18
800.0,90.0,4.066666666666666,0.24590163934426232,0.3,6.456010277800859e-18
800.0,90.0,4.066666666666666,0.24590163934426232,0.39999999999999997,6.048073572933644e-18
800.0,90.0,4.066666666666666,0.24590163934426232,0.49999999999999994,5.934711000289086e-18
800.0,90.0,4.066666666666666,0.24590163934426232,0.6,6.0660911294880126e-18
800.0,90.0,4.533333333333333,0.22058823529411764,0.0,0.0028822837851850826
800.0,90.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.0378761589780851e-17
800.0,90.0,4.533333333333333,0.22058823529411764,0.19999999999999998,7.79522851141926e-18
800.0,90.0,4.533333333333333,0.22058823529411764,0.3,6.813958264968412e-18
800.0,90.0,4.533333333333333,0.22058823529411764,0.39999999999999997,6.382958245591354e-18
800.0,90.0,4.533333333333333,0.22058823529411764,0.49999999999999994,6.262884045942298e-18
800.0,90.0,4.533333333333333,0.22058823529411764,0.6,
800.0,90.0,5.0,0.2,0.0,0.0037188840446647003
800.0,90.0,5.0,0.2,0.09999999999999999,1.089797860739108e-17
800.0,90.0,5.0,0.2,0.19999999999999998,8.18472880755365e-18
800.0,90.0,5.0,0.2,0.3,7.154018854210011e-18
800.0,90.0,5.0,0.2,0.39999999999999997,6.701128112960307e-18
800.0,90.0,5.0,0.2,0.49999999999999994,6.574696836271986e-18
800.0,90.0,5.0,0.2,0.6,
850.0,30.0,0.8,1.25,0.0,0.00041423446355816845
850.0,30.0,0.8,1.25,0.09999999999999999,7.540454024137349e-18
850.0,30.0,0.8,1.25,0.19999999999999998,5.6794207922601865e-18
850.0,30.0,0.8,1.25,0.3,4.978335132378464e-18
850.0,30.0,0.8,1.25,0.39999999999999997,4.6763025826360555e-18
850.0,30.0,0.8,1.25,0.49999999999999994,4.600845339590777e-18
850.0,30.0,0.8,1.25,0.6,4.715053692011873e-18
850.0,30.0,1.2666666666666666,0.7894736842105263,0.0,0.0005951289490451816
850.0,30.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,9.451744215391543e-18
850.0,30.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,7.11012683865215e-18
850.0,30.0,1.2666666666666666,0.7894736842105263,0.3,6.224780346988918e-18
850.0,30.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,5.840051857017243e-18
850.0,30.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,5.7389621898440184e-18
850.0,30.0,1.2666666666666666,0.7894736842105263,0.6,5.874504993856226e-18
850.0,30.0,1.7333333333333334,0.5769230769230769,0.0,0.0008884857596050175
850.0,30.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,1.1036869598580392e-17
850.0,30.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,8.297709731476897e-18
850.0,30.0,1.7333333333333334,0.5769230769230769,0.3,7.260300272456359e-18
850.0,30.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,6.807687238770965e-18
850.0,30.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,6.6860747972244815e-18
850.0,30.0,1.7333333333333334,0.5769230769230769,0.6,6.840167141753665e-18
850.0,30.0,2.2,0.45454545454545453,0.0,0.0013087035288392565
850.0,30.0,2.2,0.45454545454545453,0.09999999999999999,1.2421332954191377e-17
850.0,30.0,2.2,0.45454545454545453,0.19999999999999998,9.335420178757682e-18
850.0,30.0,2.2,0.45454545454545453,0.3,8.16553915698127e-18
850.0,30.0,2.2,0.45454545454545453,0.39999999999999997,7.653953578981042e-18
850.0,30.0,2.2,0.45454545454545453,0.49999999999999994,7.514752515665436e-18
850.0,30.0,2.2,0.45454545454545453,0.6,7.685438447571513e-18
850.0,30.0,2.666666666666667,0.37499999999999994,0.0,0.0018436423165148561
850.0,30.0,2.666666666666667,0.37499999999999994,0.09999999999999999,1.366625530939841e-17
850.0,30.0,2.666666666666667,0.37499999999999994,0.19999999999999998,1.0268795111407101e-17
850.0,30.0,2.666666666666667,0.37499999999999994,0.3,8.97998326291069e-18
850.0,30.0,2.666666666666667,0.37499999999999994,0.39999999999999997,8.415545450977436e-18
850.0,30.0,2.666666666666667,0.37499999999999994,0.49999999999999994,8.260715135466113e-18
850.0,30.0,2.666666666666667,0.37499999999999994,0.6,8.44654022281869e-18
850.0,30.0,3.1333333333333337,0.3191489361702127,0.0,0.002476069144317127
850.0,30.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,1.480687529509251e-17
850.0,30.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,1.1124128557606504e-17
850.0,30.0,3.1333333333333337,0.3191489361702127,0.3,9.726467451244368e-18
850.0,30.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,9.11371521859974e-18
850.0,30.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,8.94468130941161e-18
850.0,30.0,3.1333333333333337,0.3191489361702127,0.6,9.144513072874754e-18
850.0,30.0,3.5999999999999996,0.2777777777777778,0.0,0.00318553784762116
850.0,30.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.586570445417316e-17
850.0,30.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,1.1918234738930597e-17
850.0,30.0,3.5999999999999996,0.2777777777777778,0.3,1.0419608378344895e-17
850.0,30.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,9.76207994917095e-18
850.0,30.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,9.57993908668294e-18
850.0,30.0,3.5999999999999996,0.2777777777777778,0.6,9.792864593379221e-18
850.0,30.0,4.066666666666666,0.24590163934426232,0.0,0.003959022477205619
850.0,30.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.6858161217935713e-17
850.0,30.0,4.066666666666666,0.24590163934426232,0.19999999999999998,1.2662638051304553e-17
850.0,30.0,4.066666666666666,0.24590163934426232,0.3,1.1069431260730317e-17
850.0,30.0,4.066666666666666,0.24590163934426232,0.39999999999999997,1.0369985765770084e-17
850.0,30.0,4.066666666666666,0.24590163934426232,0.49999999999999994,1.0175615071442788e-17
850.0,30.0,4.066666666666666,0.24590163934426232,0.6,1.0400878546956668e-17
850.0,30.0,4.533333333333333,0.22058823529411764,0.0,0.004786159544663498
850.0,30.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.7795353929401014e-17
850.0,30.0,4.533333333333333,0.22058823529411764,0.19999999999999998,1.3365645721192773e-17
850.0,30.0,4.533333333333333,0.22058823529411764,0.3,1.16831664421077e-17
850.0,30.0,4.533333333333333,0.22058823529411764,0.39999999999999997,1.0944176745216729e-17
850.0,30.0,4.533333333333333,0.22058823529411764,0.49999999999999994,1.0738298340975235e-17
850.0,30.0,4.533333333333333,0.22058823529411764,0.6,
850.0,30.0,5.0,0.2,0.0,0.005657362147465794
850.0,30.0,5.0,0.2,0.09999999999999999,1.8685599891236584e-17
850.0,30.0,5.0,0.2,0.19999999999999998,1.403348027648632e-17
850.0,30.0,5.0,0.2,0.3,1.2266232012804464e-17
850.0,30.0,5.0,0.2,0.39999999999999997,1.1489708633329697e-17
850.0,30.0,5.0,0.2,0.49999999999999994,1.1272930428127787e-17
850.0,30.0,5.0,0.2,0.6,
850.0,50.0,0.8,1.25,0.0,0.00023046095780407104
850.0,50.0,0.8,1.25,0.09999999999999999,5.8408105716653316e-18
850.0,50.0,0.8,1.25,0.19999999999999998,4.399260428905568e-18
850.0,50.0,0.8,1.25,0.3,3.8562018119082175e-18
850.0,50.0,0.8,1.25,0.39999999999999997,3.622248404875235e-18
850.0,50.0,0.8,1.25,0.49999999999999994,3.563799475742217e-18
850.0,50.0,0.8,1.25,0.6,3.6522648851271546e-18
850.0,50.0,1.2666666666666666,0.7894736842105263,0.0,0.00030047058797019
850.0,50.0,1.2666666666666666,0.7894736842105263,0.09999999999999999,7.321289587764747e-18
850.0,50.0,1.2666666666666666,0.7894736842105263,0.19999999999999998,5.5074805671044325e-18
850.0,50.0,1.2666666666666666,0.7894736842105263,0.3,4.8216941235374614e-18
850.0,50.0,1.2666666666666666,0.7894736842105263,0.39999999999999997,4.523684716643095e-18
850.0,50.0,1.2666666666666666,0.7894736842105263,0.49999999999999994,4.445380997155985e-18
850.0,50.0,1.2666666666666666,0.7894736842105263,0.6,4.5503720016834945e-18
850.0,50.0,1.7333333333333334,0.5769230769230769,0.0,0.00041149115227877666
850.0,50.0,1.7333333333333334,0.5769230769230769,0.09999999999999999,8.549122429912957e-18
850.0,50.0,1.7333333333333334,0.5769230769230769,0.19999999999999998,6.427378320334648e-18
850.0,50.0,1.7333333333333334,0.5769230769230769,0.3,5.62380440873773e-18
850.0,50.0,1.7333333333333334,0.5769230769230769,0.39999999999999997,5.27321186038974e-18
850.0,50.0,1.7333333333333334,0.5769230769230769,0.49999999999999994,5.179011268229509e-18
850.0,50.0,1.7333333333333334,0.5769230769230769,0.6,5.298370685057428e-18
850.0,50.0,2.2,0.45454545454545453,0.0,0.0005817614104466558
850.0,50.0,2.2,0.45454545454545453,0.09999999999999999,9.621523133856117e-18
850.0,50.0,2.2,0.45454545454545453,0.19999999999999998,7.231185376435432e-18
850.0,50.0,2.2,0.45454545454545453,0.3,6.324999433558602e-18
850.0,50.0,2.2,0.45454545454545453,0.39999999999999997,5.928726948807646e-18
850.0,50.0,2.2,0.45454545454545453,0.49999999999999994,5.820902268808504e-18
850.0,50.0,2.2,0.45454545454545453,0.6,5.953115023149331e-18
850.0,50.0,2.666666666666667,0.37499999999999994,0.0,0.0008155086458015634
850.0,50.0,2.666666666666667,0.37499999999999994,0.09999999999999999,1.0585835843663743e-17
850.0,50.0,2.666666666666667,0.37499999999999994,0.19999999999999998,7.954174490419169e-18
850.0,50.0,2.666666666666667,0.37499999999999994,0.3,6.955865125294887e-18
850.0,50.0,2.666666666666667,0.37499999999999994,0.39999999999999997,6.518653476177439e-18
850.0,50.0,2.666666666666667,0.37499999999999994,0.49999999999999994,6.39872242948476e-18
850.0,50.0,2.666666666666667,0.37499999999999994,0.6,6.5426619232095716e-18
850.0,50.0,3.1333333333333337,0.3191489361702127,0.0,0.0011100877388890843
850.0,50.0,3.1333333333333337,0.3191489361702127,0.09999999999999999,1.1469356285452665e-17
850.0,50.0,3.1333333333333337,0.3191489361702127,0.19999999999999998,8.616712928936067e-18
850.0,50.0,3.1333333333333337,0.3191489361702127,0.3,7.534089291219586e-18
850.0,50.0,3.1333333333333337,0.3191489361702127,0.39999999999999997,7.059453452742776e-18
850.0,50.0,3.1333333333333337,0.3191489361702127,0.49999999999999994,6.928520349696782e-18
850.0,50.0,3.1333333333333337,0.3191489361702127,0.6,7.083309368083985e-18
850.0,50.0,3.5999999999999996,0.2777777777777778,0.0,0.0014586351383752457
850.0,50.0,3.5999999999999996,0.2777777777777778,0.09999999999999999,1.2289521825372298e-17
850.0,50.0,3.5999999999999996,0.2777777777777778,0.19999999999999998,9.231824932013781e-18
850.0,50.0,3.5999999999999996,0.2777777777777778,0.3,8.07099394466661e-18
850.0,50.0,3.5999999999999996,0.2777777777777778,0.39999999999999997,7.561674613496886e-18
850.0,50.0,3.5999999999999996,0.2777777777777778,0.49999999999999994,7.420588908080902e-18
850.0,50.0,3.5999999999999996,0.2777777777777778,0.6,7.585520296364397e-18
850.0,50.0,4.066666666666666,0.24590163934426232,0.0,0.0018539177384153682
850.0,50.0,4.066666666666666,0.24590163934426232,0.09999999999999999,1.3058275528948953e-17
850.0,50.0,4.066666666666666,0.24590163934426232,0.19999999999999998,9.808437258350976e-18
850.0,50.0,4.066666666666666,0.24590163934426232,0.3,8.574344584959256e-18
850.0,50.0,4.066666666666666,0.24590163934426232,0.39999999999999997,8.0325564342471e-18
850.0,50.0,4.066666666666666,0.24590163934426232,0.49999999999999994,7.881997541823022e-18
850.0,50.0,4.066666666666666,0.24590163934426232,0.6,8.056485879657835e-18
850.0,50.0,4.533333333333333,0.22058823529411764,0.0,0.0022909955018688495
850.0,50.0,4.533333333333333,0.22058823529411764,0.09999999999999999,1.3784221881687364e-17
850.0,50.0,4.533333333333333,0.22058823529411764,0.19999999999999998,1.0352984657897608e-17
850.0,50.0,4.533333333333333,0.22058823529411764,0.3,9.049741812250494e-18
850.0,50.0,4.533333333333333,0.22058823529411764,0.39999999999999997,8.477322854434978e-18
